date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2022-06-04,Algeria,Uganda,2.0,0.0,African Cup of Nations qualification,Algiers,Algeria,False,0,0
2022-06-04,Gambia,South Sudan,1.0,0.0,African Cup of Nations qualification,Thiès,Senegal,True,0,0
2022-06-04,Mali,Congo,4.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,0,0
2022-06-04,Mauritania,Sudan,3.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,0,0
2022-06-04,DR Congo,Gabon,0.0,1.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,0,0
2022-06-04,Senegal,Benin,3.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False,0,0
2022-06-04,Suriname,Jamaica,1.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,0,0
2022-06-04,El Salvador,Grenada,3.0,1.0,CONCACAF Nations League,San Salvador,El Salvador,False,0,0
2022-06-04,Bermuda,Haiti,0.0,0.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,0,0
2022-06-04,Montserrat,Guyana,1.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True,0,0
2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,Budapest,Hungary,False,40,5
2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,Bologna,Italy,False,6,12
2022-06-04,Armenia,Republic of Ireland,1.0,0.0,UEFA Nations League,Yerevan,Armenia,False,92,47
2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Helsinki,Finland,False,57,59
2022-06-04,Montenegro,Romania,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,70,48
2022-06-04,Lithuania,Luxembourg,0.0,2.0,UEFA Nations League,Vilnius,Lithuania,False,138,94
2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA Nations League,Istanbul,Turkey,False,43,124
2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,18,27
2022-06-05,Malawi,Ethiopia,2.0,1.0,African Cup of Nations qualification,Lilongwe,Malawi,False,0,0
2022-06-05,Egypt,Guinea,1.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,0,0
2022-06-05,Central African Republic,Ghana,1.0,1.0,African Cup of Nations qualification,Luanda,Angola,True,0,0
2022-06-05,Madagascar,Angola,1.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,0,0
2022-06-05,Botswana,Tunisia,0.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False,0,0
2022-06-05,Costa Rica,Martinique,2.0,0.0,CONCACAF Nations League,San José,Costa Rica,False,0,0
2022-06-05,Cuba,Barbados,3.0,0.0,CONCACAF Nations League,Santiago,Cuba,False,0,0
2022-06-05,Antigua and Barbuda,Guadeloupe,1.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,0,0
2022-06-05,Guatemala,Belize,2.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False,0,0
2022-06-05,Dominican Republic,French Guiana,2.0,3.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False,0,0
2022-06-05,Dominica,Anguilla,1.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,0,0
2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,Lisbon,Portugal,False,8,14
2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,Prague,Czech Republic,False,0,7
2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,25,65
2022-06-05,Sweden,Norway,1.0,2.0,UEFA Nations League,Stockholm,Sweden,False,19,41
2022-06-05,Cyprus,Northern Ireland,0.0,0.0,UEFA Nations League,Larnaca,Cyprus,False,105,54
2022-06-05,Kosovo,Greece,0.0,1.0,UEFA Nations League,Pristina,Kosovo,False,107,55
2022-06-05,Gibraltar,North Macedonia,0.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False,203,62
2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA Nations League,Razgrad,Bulgaria,False,73,85
2022-06-05,San Marino,Malta,0.0,2.0,UEFA Nations League,Serravalle,San Marino,False,211,169
2022-06-05,Argentina,Estonia,5.0,0.0,Friendly,Pamplona,Spain,True,0,110
2022-06-05,Mexico,Ecuador,0.0,0.0,Friendly,Chicago,United States,True,0,0
2022-06-05,Peru,New Zealand,1.0,0.0,Friendly,Barcelona,Spain,True,0,0
2022-06-05,Saudi Arabia,Colombia,0.0,1.0,Friendly,Murcia,Spain,True,0,0
2022-06-05,United States,Uruguay,0.0,0.0,Friendly,Kansas City,United States,False,0,0
2022-06-06,Equatorial Guinea,Libya,2.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,0,0
2022-06-06,Honduras,Curaçao,1.0,2.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,0,0
2022-06-06,Saint Vincent and the Grenadines,Nicaragua,2.0,2.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,0,0
2022-06-06,Trinidad and Tobago,Bahamas,1.0,0.0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False,0,0
2022-06-06,Bonaire,Sint Maarten,2.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,True,0,0
2022-06-06,United States Virgin Islands,Turks and Caicos Islands,3.0,2.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False,0,0
2022-06-06,Aruba,Saint Martin,3.0,0.0,CONCACAF Nations League,Willemstad,Curaçao,True,0,0
2022-06-06,Cayman Islands,British Virgin Islands,1.0,1.0,CONCACAF Nations League,George Town,Cayman Islands,False,0,0
2022-06-06,Austria,Denmark,1.0,2.0,UEFA Nations League,Vienna,Austria,False,34,11
2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,Split,Croatia,False,16,3
2022-06-06,Iceland,Albania,1.0,1.0,UEFA Nations League,Reykjavík,Iceland,False,63,66
2022-06-06,Belarus,Azerbaijan,0.0,0.0,UEFA Nations League,Novi Sad,Serbia,True,93,129
2022-06-06,Slovakia,Kazakhstan,0.0,1.0,UEFA Nations League,Trnava,Slovakia,False,45,125
2022-06-06,Latvia,Liechtenstein,1.0,0.0,UEFA Nations League,Riga,Latvia,False,135,192
2022-06-06,Andorra,Moldova,0.0,0.0,UEFA Nations League,Andorra la Vella,Andorra,False,153,180
2022-06-06,South Korea,Chile,2.0,0.0,Friendly,Daejeon,South Korea,False,0,0
2022-06-06,Japan,Brazil,0.0,1.0,Friendly,Tokyo,Japan,False,0,0
2022-06-07,Eswatini,Burkina Faso,1.0,3.0,African Cup of Nations qualification,Johannesburg,South Africa,True,0,0
2022-06-07,Cape Verde,Togo,2.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True,0,0
2022-06-07,Zambia,Comoros,2.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,False,0,0
2022-06-07,Senegal,Rwanda,1.0,0.0,African Cup of Nations qualification,Diamniadio,Senegal,False,0,0
2022-06-07,Jamaica,Suriname,3.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False,0,0
2022-06-07,Grenada,El Salvador,2.0,2.0,CONCACAF Nations League,St. George's,Grenada,False,0,0
2022-06-07,Guyana,Bermuda,2.0,1.0,CONCACAF Nations League,Leonora,Guyana,False,0,0
2022-06-07,Haiti,Montserrat,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True,0,0
2022-06-07,Germany,England,1.0,1.0,UEFA Nations League,Munich,Germany,False,12,5
2022-06-07,Italy,Hungary,2.0,1.0,UEFA Nations League,Cesena,Italy,False,6,40
2022-06-07,Finland,Montenegro,2.0,0.0,UEFA Nations League,Helsinki,Finland,False,57,70
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,59,48
2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,124,94
2022-06-07,Lithuania,Turkey,0.0,6.0,UEFA Nations League,Vilnius,Lithuania,False,138,43
2022-06-07,United Arab Emirates,Australia,1.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,0,0
2022-06-08,Kuwait,Indonesia,1.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,0,0
2022-06-08,Jordan,Nepal,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,0,0
2022-06-08,Philippines,Yemen,0.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True,0,0
2022-06-08,Mongolia,Palestine,0.0,1.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False,0,0
2022-06-08,Thailand,Maldives,3.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True,0,0
2022-06-08,Uzbekistan,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False,0,0
2022-06-08,Hong Kong,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Kolkota,India,True,0,0
2022-06-08,India,Cambodia,2.0,0.0,AFC Asian Cup qualification,Kolkota,India,False,0,0
2022-06-08,Bahrain,Bangladesh,2.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True,0,0
2022-06-08,Malaysia,Turkmenistan,3.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,0,0
2022-06-08,Tajikistan,Myanmar,4.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True,0,0
2022-06-08,Kyrgyzstan,Singapore,2.0,1.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False,0,0
2022-06-08,Uganda,Niger,1.0,1.0,African Cup of Nations qualification,Entebbe,Uganda,False,0,0
2022-06-08,Tanzania,Algeria,0.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,0,0
2022-06-08,Congo,Gambia,1.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,0,0
2022-06-08,Gabon,Mauritania,0.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,0,0
2022-06-08,Sudan,DR Congo,2.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,False,0,0
2022-06-08,Benin,Mozambique,0.0,1.0,African Cup of Nations qualification,Cotonou,Benin,False,0,0
2022-06-08,Wales,Netherlands,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,18,10
2022-06-08,Belgium,Poland,6.0,1.0,UEFA Nations League,Brussels,Belgium,False,2,26
2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False,47,27
2022-06-08,Scotland,Armenia,2.0,0.0,UEFA Nations League,Glasgow,Scotland,False,39,92
2022-06-09,Guinea-Bissau,São Tomé and Príncipe,5.0,1.0,African Cup of Nations qualification,Agadir,Morocco,True,0,0
2022-06-09,Nigeria,Sierra Leone,2.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False,0,0
2022-06-09,Burundi,Cameroon,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,True,0,0
2022-06-09,Ethiopia,Egypt,2.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,True,0,0
2022-06-09,Guinea,Malawi,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,0,0
2022-06-09,South Sudan,Mali,1.0,3.0,African Cup of Nations qualification,Entebbe,Uganda,True,0,0
2022-06-09,Lesotho,Ivory Coast,0.0,0.0,African Cup of Nations qualification,Soweto,South Africa,True,0,0
2022-06-09,Morocco,South Africa,2.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,0,0
2022-06-09,Panama,Martinique,5.0,0.0,CONCACAF Nations League,Panama City,Panama,False,0,0
2022-06-09,Canada,Curaçao,4.0,0.0,CONCACAF Nations League,Vancouver,Canada,False,0,0
2022-06-09,Barbados,Guadeloupe,0.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,True,0,0
2022-06-09,Antigua and Barbuda,Cuba,0.0,2.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,0,0
2022-06-09,Belize,French Guiana,1.0,1.0,CONCACAF Nations League,Belmopan,Belize,False,0,0
2022-06-09,Aruba,Saint Kitts and Nevis,2.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,True,0,0
2022-06-09,Dominica,Saint Lucia,0.0,1.0,CONCACAF Nations League,Roseau,Dominica,False,0,0
2022-06-09,Cayman Islands,Puerto Rico,0.0,3.0,CONCACAF Nations League,George Town,Cayman Islands,False,0,0
2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA Nations League,Lisbon,Portugal,False,8,0
2022-06-09,Switzerland,Spain,0.0,1.0,UEFA Nations League,Geneva,Switzerland,False,14,7
2022-06-09,Norway,Slovenia,0.0,0.0,UEFA Nations League,Oslo,Norway,False,41,65
2022-06-09,Sweden,Serbia,0.0,1.0,UEFA Nations League,Stockholm,Sweden,False,19,25
2022-06-09,Kosovo,Northern Ireland,3.0,2.0,UEFA Nations League,Pristina,Kosovo,False,107,54
2022-06-09,Greece,Cyprus,3.0,0.0,UEFA Nations League,Vólos,Greece,False,55,105
2022-06-09,Gibraltar,Bulgaria,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,203,73
2022-06-09,North Macedonia,Georgia,0.0,3.0,UEFA Nations League,Skopje,North Macedonia,False,62,85
2022-06-09,Malta,Estonia,1.0,2.0,UEFA Nations League,Ta' Qali,Malta,False,169,110
2022-06-09,New Zealand,Oman,0.0,0.0,Friendly,Al Rayyan,Qatar,True,0,0
2022-06-09,San Marino,Iceland,0.0,1.0,Friendly,Serravalle,San Marino,False,211,63
2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,Friendly,Murcia,Spain,True,0,0
2022-06-10,United States,Grenada,5.0,0.0,CONCACAF Nations League,Austin,United States,False,0,0
2022-06-10,Saint Vincent and the Grenadines,Trinidad and Tobago,0.0,2.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,0,0
2022-06-10,Bahamas,Nicaragua,0.0,2.0,CONCACAF Nations League,Nassau,Bahamas,False,0,0
2022-06-10,Dominican Republic,Guatemala,1.0,1.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False,0,0
2022-06-10,Austria,France,1.0,1.0,UEFA Nations League,Vienna,Austria,False,34,3
2022-06-10,Denmark,Croatia,0.0,1.0,UEFA Nations League,Copenhagen,Denmark,False,11,16
2022-06-10,Albania,Israel,1.0,2.0,UEFA Nations League,Tirana,Albania,False,66,76
2022-06-10,Azerbaijan,Slovakia,0.0,1.0,UEFA Nations League,Mardakan,Azerbaijan,False,129,45
2022-06-10,Belarus,Kazakhstan,1.0,1.0,UEFA Nations League,Novi Sad,Serbia,True,93,125
2022-06-10,Moldova,Latvia,2.0,4.0,UEFA Nations League,Chișinău,Moldova,False,180,135
2022-06-10,Andorra,Liechtenstein,2.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,153,192
2022-06-10,South Korea,Paraguay,2.0,2.0,Friendly,Suwon,South Korea,False,0,0
2022-06-10,Chile,Tunisia,0.0,2.0,Kirin Cup,Kobe,Japan,True,0,0
2022-06-10,Japan,Ghana,4.0,1.0,Kirin Cup,Kobe,Japan,False,0,0
2022-06-11,Kuwait,Nepal,4.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,0,0
2022-06-11,Indonesia,Jordan,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,0,0
2022-06-11,Mongolia,Philippines,0.0,1.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False,0,0
2022-06-11,Yemen,Palestine,0.0,5.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True,0,0
2022-06-11,Sri Lanka,Thailand,0.0,2.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True,0,0
2022-06-11,Uzbekistan,Maldives,4.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False,0,0
2022-06-11,Cambodia,Hong Kong,0.0,3.0,AFC Asian Cup qualification,Kolkota,India,True,0,0
2022-06-11,India,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Kolkota,India,False,0,0
2022-06-11,Bangladesh,Turkmenistan,1.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True,0,0
2022-06-11,Malaysia,Bahrain,1.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,0,0
2022-06-11,Singapore,Tajikistan,0.0,1.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True,0,0
2022-06-11,Kyrgyzstan,Myanmar,2.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False,0,0
2022-06-11,Mexico,Suriname,3.0,0.0,CONCACAF Nations League,Torreón,Mexico,False,0,0
2022-06-11,Guyana,Haiti,2.0,6.0,CONCACAF Nations League,Leonora,Guyana,False,0,0
2022-06-11,Montserrat,Bermuda,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True,0,0
2022-06-11,Sint Maarten,Turks and Caicos Islands,8.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,True,0,0
2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,False,5,6
2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,40,12
2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,False,18,2
2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,10,26
2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA Nations League,Łódź,Poland,True,27,92
2022-06-11,Republic of Ireland,Scotland,3.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,47,39
2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Podgorica,Montenegro,False,70,59
2022-06-11,Romania,Finland,1.0,0.0,UEFA Nations League,Bucharest,Romania,False,48,57
2022-06-11,Faroe Islands,Lithuania,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,124,138
2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,94,43
2022-06-11,Ecuador,Cape Verde,1.0,0.0,Friendly,Fort Lauderdale,United States,True,0,0
2022-06-11,Uruguay,Panama,5.0,0.0,Friendly,Montevideo,Uruguay,False,0,0
2022-06-12,Martinique,Panama,0.0,0.0,CONCACAF Nations League,Fort-de-France,Martinique,False,0,0
2022-06-12,Cuba,Antigua and Barbuda,3.0,1.0,CONCACAF Nations League,Santiago,Cuba,False,0,0
2022-06-12,Guadeloupe,Barbados,2.0,1.0,CONCACAF Nations League,Les Abymes,Guadeloupe,False,0,0
2022-06-12,Saint Kitts and Nevis,Saint Martin,1.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,0,0
2022-06-12,Saint Lucia,Anguilla,2.0,0.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,0,0
2022-06-12,Puerto Rico,British Virgin Islands,6.0,0.0,CONCACAF Nations League,Mayagüez,Puerto Rico,False,0,0
2022-06-12,Spain,Czech Republic,2.0,0.0,UEFA Nations League,Málaga,Spain,False,7,0
2022-06-12,Switzerland,Portugal,1.0,0.0,UEFA Nations League,Geneva,Switzerland,False,14,8
2022-06-12,Norway,Sweden,3.0,2.0,UEFA Nations League,Oslo,Norway,False,41,19
2022-06-12,Slovenia,Serbia,2.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False,65,25
2022-06-12,Northern Ireland,Cyprus,2.0,2.0,UEFA Nations League,Belfast,Northern Ireland,False,54,105
2022-06-12,Greece,Kosovo,2.0,0.0,UEFA Nations League,Vólos,Greece,False,55,107
2022-06-12,North Macedonia,Gibraltar,4.0,0.0,UEFA Nations League,Skopje,North Macedonia,False,62,203
2022-06-12,Georgia,Bulgaria,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,85,73
2022-06-12,Malta,San Marino,1.0,0.0,UEFA Nations League,Ta' Qali,Malta,False,169,211
2022-06-12,Iran,Algeria,1.0,2.0,Friendly,Doha,Qatar,True,0,0
2022-06-13,Australia,Peru,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,0,0
2022-06-13,São Tomé and Príncipe,Nigeria,0.0,10.0,African Cup of Nations qualification,Agadir,Morocco,True,0,0
2022-06-13,Sierra Leone,Guinea-Bissau,2.0,2.0,African Cup of Nations qualification,Conakry,Guinea,True,0,0
2022-06-13,Morocco,Liberia,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,0,0
2022-06-13,Honduras,Canada,2.0,1.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,0,0
2022-06-13,Nicaragua,Bahamas,4.0,0.0,CONCACAF Nations League,Managua,Nicaragua,False,0,0
2022-06-13,Trinidad and Tobago,Saint Vincent and the Grenadines,4.0,1.0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False,0,0
2022-06-13,Guatemala,Dominican Republic,2.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False,0,0
2022-06-13,Denmark,Austria,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,11,34
2022-06-13,France,Croatia,0.0,1.0,UEFA Nations League,Paris,France,False,3,16
2022-06-13,Iceland,Israel,2.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,63,76
2022-06-13,Azerbaijan,Belarus,2.0,0.0,UEFA Nations League,Mardakan,Azerbaijan,False,129,93
2022-06-13,Kazakhstan,Slovakia,2.0,1.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False,125,45
2022-06-13,Albania,Estonia,0.0,0.0,Friendly,Tirana,Albania,False,66,110
2022-06-14,Costa Rica,New Zealand,1.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,0,0
2022-06-14,Kuwait,Jordan,0.0,3.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,0,0
2022-06-14,Indonesia,Nepal,7.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,0,0
2022-06-14,Palestine,Philippines,4.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True,0,0
2022-06-14,Mongolia,Yemen,2.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False,0,0
2022-06-14,Maldives,Sri Lanka,1.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True,0,0
2022-06-14,Uzbekistan,Thailand,2.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False,0,0
2022-06-14,Afghanistan,Cambodia,2.0,2.0,AFC Asian Cup qualification,Kolkota,India,True,0,0
2022-06-14,India,Hong Kong,4.0,0.0,AFC Asian Cup qualification,Kolkota,India,False,0,0
2022-06-14,Bahrain,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True,0,0
2022-06-14,Malaysia,Bangladesh,4.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,0,0
2022-06-14,Myanmar,Singapore,2.0,6.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True,0,0
2022-06-14,Kyrgyzstan,Tajikistan,0.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False,0,0
2022-06-14,Jamaica,Mexico,1.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False,0,0
2022-06-14,El Salvador,United States,1.0,1.0,CONCACAF Nations League,San Salvador,El Salvador,False,0,0
2022-06-14,Haiti,Guyana,6.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True,0,0
2022-06-14,French Guiana,Belize,1.0,0.0,CONCACAF Nations League,Cayenne,French Guiana,False,0,0
2022-06-14,Bonaire,United States Virgin Islands,2.0,0.0,CONCACAF Nations League,Willemstad,Curaçao,True,0,0
2022-06-14,Turks and Caicos Islands,Sint Maarten,2.0,0.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,0,0
2022-06-14,England,Hungary,0.0,4.0,UEFA Nations League,Wolverhampton,England,False,5,40
2022-06-14,Germany,Italy,5.0,2.0,UEFA Nations League,Mönchengladbach,Germany,False,12,6
2022-06-14,Netherlands,Wales,3.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,10,18
2022-06-14,Poland,Belgium,0.0,1.0,UEFA Nations League,Warsaw,Poland,False,26,2
2022-06-14,Armenia,Scotland,1.0,4.0,UEFA Nations League,Yerevan,Armenia,False,92,39
2022-06-14,Ukraine,Republic of Ireland,1.0,1.0,UEFA Nations League,Łódź,Poland,True,27,47
2022-06-14,Bosnia and Herzegovina,Finland,3.0,2.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,59,57
2022-06-14,Romania,Montenegro,0.0,3.0,UEFA Nations League,Bucharest,Romania,False,48,70
2022-06-14,Luxembourg,Faroe Islands,2.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,94,124
2022-06-14,Turkey,Lithuania,2.0,0.0,UEFA Nations League,İzmir,Turkey,False,43,138
2022-06-14,Moldova,Andorra,2.0,1.0,UEFA Nations League,Chișinău,Moldova,False,180,153
2022-06-14,Liechtenstein,Latvia,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,192,135
2022-06-14,Chile,Ghana,0.0,0.0,Kirin Cup,Suita,Japan,True,0,0
2022-06-14,Japan,Tunisia,0.0,3.0,Kirin Cup,Suita,Japan,False,0,0
2022-06-14,South Korea,Egypt,4.0,1.0,Friendly,Seoul,South Korea,False,0,0
2022-07-05,Seychelles,Botswana,0.0,1.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-05,Angola,Comoros,3.0,1.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-06,Mauritius,Eswatini,0.0,3.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-06,Lesotho,Malawi,2.0,1.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-07,Comoros,Botswana,0.0,1.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-07,Angola,Seychelles,3.0,0.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-08,Malawi,Eswatini,1.0,1.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-08,Lesotho,Mauritius,2.0,1.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-10,Seychelles,Comoros,1.0,2.0,COSAFA Cup,KwaMashu,South Africa,True,0,0
2022-07-10,Botswana,Angola,1.0,0.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-10,Mauritius,Malawi,0.0,2.0,COSAFA Cup,KwaMashu,South Africa,True,0,0
2022-07-10,Eswatini,Lesotho,2.0,0.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-12,Madagascar,Namibia,0.0,2.0,COSAFA Cup,KwaMashu,South Africa,True,0,0
2022-07-12,Zambia,Botswana,1.0,1.0,COSAFA Cup,KwaMashu,South Africa,True,0,0
2022-07-13,South Africa,Mozambique,0.0,0.0,COSAFA Cup,KwaMashu,South Africa,False,0,0
2022-07-13,Senegal,Eswatini,1.0,1.0,COSAFA Cup,KwaMashu,South Africa,True,0,0
2022-07-15,South Africa,Madagascar,2.0,1.0,COSAFA Cup,Sugar Ray Xulu Stadium,South Africa,False,0,0
2022-07-15,Botswana,Eswatini,2.0,0.0,COSAFA Cup,Sugar Ray Xulu Stadium,South Africa,True,0,0
2022-07-15,Namibia,Mozambique,1.0,0.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-15,Zambia,Senegal,4.0,3.0,COSAFA Cup,Durban,South Africa,True,0,0
2022-07-16,Elba Island,Raetia,5.0,0.0,Friendly,Capoliveri,Italy,False,0,0
2022-07-17,South Africa,Botswana,2.0,1.0,COSAFA Cup,Sugar Ray Xulu Stadium,South Africa,False,0,0
